List,ID,Time,Word,Translation
犬夜叉,2084350,638552581096796439,"破魔, はま","exorcism, manaus, henkien poismanaus, 굿, 구마, 驅魔, 驱魔, 破魔"
犬夜叉,2552950,638552581367724217,"共, ごと, ぐち","including..., with ..., inclusive of, ...and all"
犬夜叉,1408660,638552582317608871,"打ち砕く, うちくだく, ぶちくだく","to smash, to break (into pieces), to shatter, to crush, murskata, pirstoa, särkeä, rikkoa, 부수다, 粉碎, , to simplify, to make easy to understand"
犬夜叉,1404100,638552582567132329,"即ち, すなわち, 則ち, 乃ち","that is (to say), namely, i.e., nimittäin, 亦即, 即, , precisely, exactly, just, nothing but, neither more nor less, (and) then"
犬夜叉,1471420,638552582643213919,"破片, はへん","fragment, broken piece, splinter, chip, shard, 조각, 지저깨비, 碎片, 刺"
犬夜叉,1485330,638552582784861718,"飛び散る, とびちる, 飛散る","to fly around, to scatter"
犬夜叉,1580660,638552583652871866,"人影, ひとかげ, 人かげ, じんえい","figure of a person, figures of people, , shadow of a person"
犬夜叉,2830259,638552583777135446,"手に渡る, てにわたる","to fall into someone's hands, to pass into another's possession"
犬夜叉,1295080,638552583904509333,"災い, わざわい, 禍, 殃","disaster, calamity, misfortune, trouble, woes, suuronnettomuus, 재난, 재앙, 재해, 참사, 災難, 灾难, , suurtuho, onnettomuus, katastrofi, 불운, 不幸, 禍, 祸"
犬夜叉,1612100,638552584406394422,"やむを得ない, やむをえない, 止むを得ない, 已むを得ない","cannot be helped, unavoidable, väistämätön, 不可避免的, 免不了"
犬夜叉,2814060,638552585099180820,"逆, さか, 倒","inverse, reverse, käänteinen, päinvastainen, 反之亦然, , kääntää ympäri, vastakkainen, päinvastoin, toisinpäin, toistepäin, 反過來, 反过来, 逆命题"
犬夜叉,1477950,638552585135535929,"髪, かみ","hair (on the head), hiukset, tukka, 머리칼, 머리카락, 머리, 頭髮, 头发"
犬夜叉,33586512,638552585661815487,"結: 結, ケツ, ケチ, むす.ぶ, ゆ.う, ゆ.わえる","tie, bind, contract, join, organize, do up hair, fasten"
犬夜叉,1690510,638552585700955940,"薄物, うすもの, 羅, ら","lightweight fabric or clothing, silk gauze, thin silk"
犬夜叉,1570110,638552586273188490,"禊, みそぎ, 禊ぎ","purification ceremony (performed with water), ritual purification, ablutions"
犬夜叉,2396420,638552586487949736,"霊力, れいりょく",spiritual power
犬夜叉,1765460,638552587090669543,"神罰, しんばつ",divine punishment
犬夜叉,1184450,638552587133188593,"下る, くだる, 降る","to descend, to go down, to come down, , to be handed down (of an order, judgment, etc.), to pass (of time), to surrender, to capitulate, to be less than, to be inferior to, to have the runs, to have diarrhea, to pass (in stool), to be discharged from the body, to depreciate oneself, to be humble"
犬夜叉,1156740,638552591068134068,"意地悪, いじわる","malicious, ill-tempered, unkind, 刻毒"
犬夜叉,1448440,638554290729186283,"盗む, ぬすむ, 偸む","to steal, ryöstää, 훔치다, 搶劫, 抢劫, , to plagiarize, to steal (a technique, idea, etc.), to watch and learn, to do stealthily, to do during scant time, to steal a base, varastaa, ryövätä, 偷, 盜, 盗, 盜竊, 盗窃"
犬夜叉,2221010,638554291077513420,"思いやられる, おもいやられる, 思い遣られる","to be worried about, to be concerned about"
犬夜叉,1259490,638554291379422370,"見極める, みきわめる, 見きわめる","to ascertain, to make sure of, to determine, to probe, to get to the bottom (of something), selvittää"
犬夜叉,2007280,638554291672527838,"いけ好かない, いけすかない, イケ好かない","nasty, disgusting, detestable, unpleasant, disagreeable, creepy"
犬夜叉,1257270,638554292441922200,"嫌らしい, いやらしい, 厭らしい, やらしい","unpleasant, disagreeable, nasty, himokas, 음탕한, 淫蕩, 淫荡, , lewd, lascivious, obscene, filthy, dirty, epäsiveellinen, hekumallinen, irstas, rietas, 음탕하다, 好色"
犬夜叉,1547600,638554292998107466,"裸, はだか","nakedness, nudity, alaston, paljas, alasti, kelteisillään, 나체-의, 벌거벗-은, 赤裸, 裸, 裸體, 裸体, , bareness, baldness, being uncovered, being penniless, concealing nothing, openness, alastomuus, 벌거벗은, 나체"
犬夜叉,1257050,638554295849206024,"喧嘩腰, けんかごし, けんか腰, ケンカ腰, ケンカごし",belligerent
犬夜叉,1254340,638554296164563863,"決心, けっしん","determination, resolution, päätös, 정하다, 決定, 决定, 決心, 决心, , päättää, päättäväisyys, lujuus, lupaus, 다짐하다, 결심하다, 결정하다"
犬夜叉,2523840,638554296637827742,"お預け, おあずけ, 御預け","making a person, pet, etc. wait (before being permitted to do something), siirto, 改天, , postponement, putting on hold"
犬夜叉,1010960,638554296944789080,"ぴんぴん, ピンピン","lively, energetic, full of life, eloisa, reipas, 活躍, 活跃, , vigorously (jumping, flopping, etc.), piercing (e.g. sound), penetrating, grating"
犬夜叉,1288550,638554298365945539,"骨, ほね","bone, luu, 뼈, 骨質, 骨质, 骨頭, 骨头, 骨, , frame, outline, core, backbone, spirit, fortitude, laborious, troublesome, difficult, 骨骼"
犬夜叉,1592100,638554298494175549,"食う, くう, 喰う, 啖う","to eat, pistää, purra, 물다, 찌르다, 쏘다, 蜇, 叮, 螫, 刺, 刺痛, , to live, to make a living, to survive, to bite, to sting (as insects do), to tease, to torment, to taunt, to make light of, to make fun of, to encroach on, to eat into, to consume, to defeat a superior, to threaten a position, to consume time and-or resources, to receive something (usu. an unfavourable event), to have sexual relations with a woman, esp. for the first time, panna, 幹, 干"
犬夜叉,1595700,638554298644696810,"捨て場, すてば, 捨場","dumping ground, dump"
犬夜叉,1259140,638554299329686517,"見える, みえる","to be seen, to be visible, to be in sight, näyttää, vaikuttaa, 보이다, 생기다, 好像, 顯得, 显得, , to look, to seem, to appear, to come, näkyvä, silminnähtävä, 보이는, 看得見, 看得见, 可看見, 可看见"
犬夜叉,1590200,638554299582598897,"籠, かご, 篭, カゴ","basket (shopping, etc.), hamper, cage, kori, 바구니, 고리짝, 籃子, 篮子, , 籃"
犬夜叉,1587610,638554303135911816,"嫌, いや, 厭, 厭や, や, イヤ","disagreeable, detestable, unpleasant, reluctant, ei käy, ei ikinä, ei ikimaailmassa, ei ikipäivänä, 싫어하다, 休想, 沒門, 没门, 絕不會, 绝不会, 絕對不會, 绝对不会, 一定不會, 一定不会, 門都沒有, 门都没有, , haluton, vastahakoinen, sietämätön, vastenmielinen, inhottava, ärsyttävä, 不情願, 不情愿, 討厭, 讨厌, 煩人, 烦人"
犬夜叉,2106260,638554303188189639,こった,"contraction of ""koto da"""
犬夜叉,1680570,638554304562214948,"返り討ち, かえりうち","killing a would-be avenger, , having the tables turned on someone (e.g. by a challenger), being beaten at one's own game"
犬夜叉,2829697,638554305125314952,"行かん, いかん","not going (well), not proceeding (as one wishes), , bad, not good, hopeless, beyond hope, must not (do, be), should not, ought not to"
犬夜叉,1778090,638554305871529941,"綺麗事, きれいごと, 奇麗事, きれい事, キレイ事, キレイごと","whitewashing, glossing over, lip service, , deftly finishing up, putting on the final touches"
犬夜叉,1478120,638554306032622399,"抜かす, ぬかす, 吐かす","to omit, to leave out, to skip, jättää pois, 생략하다, 제외하다, 省略, , to overtake, to pass, to say, to speak"
犬夜叉,1590150,638554308154695963,"陰, かげ, 蔭, 翳","shade, shadow, , behind (something), other side, back, background, behind the scenes, behind someone's back, gloom (in someone's expression, nature, etc.), darkness"
犬夜叉,1540710,638554308330964653,"悠長, ゆうちょう","leisurely, slow, deliberate, easygoing"
犬夜叉,1566940,638554308587250210,"憑く, つく","to possess, to haunt"
犬夜叉,1419550,638554308704643877,"断ち切る, たちきる, 断切る, 截ち切る, 裁ち切る, 絶ちきる","to cut apart (cloth, paper, etc.), katkaista, kitkeä, 절단하다, 斷絕, 断绝, , to sever (ties), to break off (relationship), to overcome (habit, addiction), to cut off (enemy's retreat), to block (road, etc.), to disconnect"
犬夜叉,1848980,638554309183701847,"引き摺り出す, ひきずりだす, 引きずり出す, 引摺り出す",to drag out
犬夜叉,1212440,638554310835882682,"感触, かんしょく","feel (of something), touch, texture, sensation, , feeling, impression"
犬夜叉,1361930,638554311416123408,"新手, あらて, しんて","fresh troops, fresh players, , newcomer, new employee, new worker, new method, new way, new type"
犬夜叉,1915350,638554311619886082,"埒があかない, らちがあかない, 埒が明かない, らちが明かない, ラチがあかない","making no progress, getting nowhere, remaining unsettled"
犬夜叉,1217690,638554312493282687,"頑丈, がんじょう, 岩乗","solid, firm, stout, burly, strong, sturdy, kylmänkestävä, sitkeä, 튼튼하다, 頑強, 顽强, , vanttera, jykevä, roima, roteva, tanakka, tukeva, vankka, tuhti, 堅固, 坚固, 結實, 结实"
犬夜叉,1365130,638554312836017101,"親玉, おやだま","boss, chief, head"
犬夜叉,1630060,638554312927631578,"居場所, いばしょ","whereabouts, place, location, , place where one belongs, where one fits in, place where one can be oneself"
犬夜叉,1541060,638554313094435897,"有様, ありさま, 有り様, あり様, 有りさま, ありよう","state, condition, circumstances, sight, spectacle, tila, tilanne, 상태(狀態), 狀態, 状态, , the way things should be, ideal state, truth"
犬夜叉,1218100,638554313365326165,"願力, がんりき",the power of prayer (in Buddhism)
犬夜叉,1356220,638554314741925294,"情け, なさけ","pity, sympathy, compassion, mercy, armo, sääli, 동정(同情), 인정(人情), 同情, , affection, love, 자비(慈悲), 慈悲"
犬夜叉,1524500,638554314903426789,"埋める, うめる","to bury (e.g. in the ground), haudata, kaivaa maahan, 기입하다, 掩埋, 埋藏, , to fill up (e.g. audience fills a hall), to cause to be packed, to plug (a gap), to stop (a gap), to bridge (a difference, a gap), to fill (a seat, a vacant position), to fill out, to make up for (a loss, shortage, etc.), to make amends, to compensate for, to put cold water (in a bath), to cover, to scatter something over, täyttää lomake, 填, 填寫, 填写, 記入, 记入"
犬夜叉,1246660,638554315308329832,"掘り出す, ほりだす, 掘出す","to dig out, to pick up, kaivaa ylös, 發掘, 发掘"
犬夜叉,1419540,638554315442818942,"断じて, だんじて","absolutely, positively, decidedly"
犬夜叉,1001670,638554574959753712,"お化け, おばけ, 御化け, オバケ","ghost, apparition, aave, kummitus, haamu, henki, sielu, 유령이 나오는, 鬧鬼的, , goblin, monster, demon, something unusually large, 유령, 환영, 혼, 고스트, 환상, 귀신, 영혼, 잡신, 바케모노, 鬼, 鬼魂, 幽魂, 幽靈, 幽灵"
犬夜叉,1577140,638554575242686801,"何処, どこ, 何所, 何處, いずこ, いずく, いづこ, いどこ","where, what place, jossa, missä, siellä missä, 어디, 哪裡, 哪里, 哪兒, 哪儿, 哪裏, , how much (long, far), what extent, sinne missä, 으로"
犬夜叉,1350380,638554575385836350,"消滅, しょうめつ","extinction, extinguishment, disappearance, vanishing, termination, lapse, , annihilation"
犬夜叉,1006520,638554575539592744,せしめる,"to cheat (someone out of), to swindle, to wangle, to wheedle, to get"
犬夜叉,2843261,638554577605995614,"妖しい, あやしい","mysterious, bewitching, alluring, enticing, enchanting"
犬夜叉,2008040,638555374502460242,"斯うして, こうして","thus, in this way, 이렇게"
犬夜叉,2083610,638555374750065412,"べた, ベタ","covering, filled in, gapless, all over, , complete, total, cliched, hackneyed, corny, predictable, plaintext, solid printing, solid typesetting, contact print"
犬夜叉,1643990,638555375013298638,"霊験, れいげん, れいけん","miraculous efficacy, miracle, miraculous virtue, ihme, 기적(奇蹟), 奇跡, 奇迹"
犬夜叉,1693960,638555375270700739,"御札, おふだ, お札","type of household amulet or talisman, issued by a Shinto shrine, hung in the house for protection"
犬夜叉,2020220,638555375481043245,"結界, けっかい","(fixing) boundaries for religious practices, sulkea köysiaidalla, eristää, 결계, 結界, , prohibition (of items, people, spirits, etc. that would hinder Buddhist practice), fence between inner and outer sanctums in a temple, short two or three-fold lattice around the front desk of a store, barrier, dimensional barrier, containment zone, containment barrier, mystical barrier"
犬夜叉,1427900,638555376002821297,"張る, はる, 貼る","to stick, to paste, to affix, 붙이다, , to stretch, to spread, to strain, to tighten, to put up (tent), to form (e.g. ice on a pond), to fill, to swell, to stick out, to slap, to post (a link, etc. online), to be expensive, to keep a watch on, to be on the lookout, to become one tile away from completion, to span, to generate"
犬夜叉,1277140,638555376871634713,"向こう, むこう","opposite side, other side, opposite direction, poikki, 가로지르다, 橫過, 横过, , over there, that way, far away, beyond, the other party, the other person, future (starting now), toisella puolella, 반대편, 對面, 对面"
犬夜叉,1221300,638555379012856781,"帰還, きかん, 饋還","return (home), repatriation, paluu, palaaminen, 송환(送還), 遣送回國, 遣送回国, 歸國, 归国, 遣返, , feedback (in an electronic circuit, biological system, etc.), 歸還, 归还"
犬夜叉,1606650,638555379240653850,"我が家, わがや, わが家, 我家, わがいえ","one's house, one's home, one's family"
犬夜叉,1531080,638555381439924879,"無論, むろん","of course, certainly, naturally"
犬夜叉,1257110,638555381756125451,"硬い, かたい, 固い, 堅い, 緊い","hard, solid, tough, kova, 딱딱하다, 단단하다, 硬, , stiff, tight, wooden, unpolished (e.g. writing), strong, firm (not viscous or easily moved), safe, steady, honest, steadfast, obstinate, stubborn, bookish, formal, stuffy, jäykkä, kankea, 딱딱한, 硬性, 僵硬"
犬夜叉,1524220,638555381964543779,"魔物, まもの","demon, devil, evil spirit, monster, goblin, apparition"
犬夜叉,1596870,638555382078481479,"類い, たぐい, 類, 比い, 比","kind, sort, type, tyyppi, laji, 종류, 類, 类, , equal, match, peer"
犬夜叉,1457100,638555382218884337,"突破, とっぱ","breaking through, breakthrough, penetration, läpimurto, 돌파, 突破, , surmounting (a difficulty), overcoming, getting over, accomplishing (an aim), reaching (a goal), exceeding, passing, rising above"
犬夜叉,1491520,638555382279411229,"不可能, ふかのう","impossible, mahdoton, 불가능하다, 不可能的, , mahdottomuus, ei käy, ei ikinä, ei ikimaailmassa, ei ikipäivänä, 不可能, 休想, 沒門, 没门, 絕不會, 绝不会, 絕對不會, 绝对不会, 一定不會, 一定不会, 門都沒有, 门都没有"
犬夜叉,1397300,638555382564152487,"素晴らしい, すばらしい, 素晴しい, 素薔薇しい, すんばらしい","wonderful, splendid, magnificent, korkea, 높다, 峨, 巍峨, 嵩, , siisti, paha, ihmeellinen, ihana, mahtava, uskomaton, upea, fantastinen, erinomainen, loistava, kunnioitettava, kunnianarvoisa, 완벽하다, 훌륭하다, 쩐다, 棒, 了不起, 酷, 奇妙, 驚人, 惊人, 可敬, 不錯, 不错"
犬夜叉,2523920,638555382787065501,"ドスンドスン, どすんどすん","thud thud (esp. footsteps), clump clump"
犬夜叉,2589960,638555384046826608,"由緒正しい, ゆいしょただしい, 由緒ただしい",having an ancient and honorable origin
犬夜叉,2758810,638555384880654443,"紙っぺら, かみっぺら","piece of paper, paper scrap, paper strip"
犬夜叉,2009130,638555385274120906,とっとと,"quickly, at once, right away, hurriedly"
犬夜叉,2016440,638555385765723843,"じろじろ, ジロジロ","staringly, scrutinizing, scrutinising"
犬夜叉,1190590,638555419151651500,"加盟国, かめいこく","member nation, member state, signatory"
犬夜叉,1432410,638556361524605311,"追う, おう, 逐う","to chase, to run after, to pursue, to follow after, ajaa, paimentaa, 몰다, 驅趕, 驱赶, 趕, , to follow (a set order, a trend, etc.), to drive out, to get rid of, to oust, to expel, to drive (e.g. a herd), to be pressed (e.g. for time), ajaa takaa, jahdata, 쫓다, 追逐, 追, 奔逐, 逐"
犬夜叉,1358210,638557887305754006,"食い止める, くいとめる, 食止める, 食いとめる, くい止める","to check, to hold back, to keep at bay, to stop, to prevent, to stem, to curb, to halt"
犬夜叉,1378030,638557887464885383,"正面, しょうめん","front, frontage, facade, main, julkisivu, 정면(正面), 파사드, 正面, 立面"
犬夜叉,1333550,638557887781958039,"集まる, あつまる, 集る","to gather, to collect, to assemble, kokoontua, 모으다, 聚集"
犬夜叉,1383810,638557888034136235,"切りがない, きりがない, 切りが無い, キリがない","endless, boundless, innumerable, , never-ending, going on forever"
犬夜叉,1522830,638557888379542356,"本線, ほんせん","main line, trunk line, päärata, 간선철도, 正线"
犬夜叉,1010260,638557888840924187,"ばさばさ, バサバサ","rustling, flapping, fluttering, , unkempt (hair, etc.), loose, dishevelled, dry, decisively, with a whack"
犬夜叉,1012770,638557889333585965,やけに,"awfully, frightfully, desperately, violently, unduly, extremely"
犬夜叉,2850280,638557889631946718,"物わかりがいい, ものわかりがいい, 物分かりがいい, 物わかりが良い, 物分かりが良い, 物わかりがよい, 物分かりがよい, ものわかりがよい","sensible, perceptive, quick to understand, understanding, sympathetic"
犬夜叉,1502740,638557889687974149,"物分り, ものわかり, 物分かり, 物わかり, 物解り","understanding (of people's circumstances and feelings), perceptiveness, sympathy, wisdom"
犬夜叉,1608470,638557890059772347,"ひどい目にあう, ひどいめにあう, ひどい目に遭う, 酷い目に遭う, 酷い目にあう, ひどい目に会う, 酷い目に会う, 酷い目に合う, ひどい目に合う, 酷い目に遇う","to have a bad time, to go through a bitter experience, to get into trouble, to get hurt, to suffer"
犬夜叉,1357420,638557890321492452,"織る, おる",to weave
犬夜叉,1158710,638557890601156107,"衣, ころも","clothes, garment, , gown, robe, coating (e.g. glaze, batter, icing)"
犬夜叉,1204740,638557890762200317,"鎧, よろい, 甲","armor, armour, panssari, 갑옷, 盔甲, 鐵甲, 铁甲, 鎧甲, 铠甲, , haarniska, 철갑"
犬夜叉,1533000,638557890914848899,"目茶苦茶, めちゃくちゃ, 滅茶苦茶, メチャクチャ, めっちゃくちゃ","absurd, unreasonable, nonsensical, preposterous, incoherent, , extreme, senseless, reckless, wanton, disorderly, chaotic, confused, messy, incredibly, really, so, super"
犬夜叉,1476450,638557891134002400,"肌, はだ, 膚, はだえ","skin, 살갗, 피부(皮膚), 皮膚, 皮肤, 皮, 皮子, , body (in the context of intimate bodily contact), surface, grain (e.g. of wood), texture, disposition, temperament, character, type"
犬夜叉,1324520,638557891180763833,"弱い, よわい","weak, frail, delicate, tender, unskilled, weak (wine), heikko, 약하다, 弱, 微弱, 軟弱, 软弱, , voimaton, veltto, avuton, taitamaton, kyvytön, osaamaton, haavoittuvainen, herkkä, 무력하다, 약한, 無力, 无力, 無能的, 笨拙的, 脆弱, 敏感, 易損, 易损, 弱勢, 弱势"
犬夜叉,1315740,638557892603606544,"持て成す, もてなす","to treat (a guest), to receive, to entertain, to be hospitable to, to make welcome, 대접하다"
犬夜叉,1004780,638557895317178212,"こら, コラ, ゴルァ","hey!, , hey!"
犬夜叉,1922860,638557895627962065,"盗る, とる",to steal
犬夜叉,2084570,638557895867396332,おっと,"uh-oh, oops, sorry, ups, oho, hups, upsista, hupsis, hupsista, 아차, 哎呀, 啊哈, , voi ei, 이런"
犬夜叉,1416690,638557897121724473,"辿る, たどる","to follow (a road, path, etc.), to trace, , to follow (a clue, scent, tracks, plot, etc.), to trace (a route, history, family tree, etc.), to retrace (e.g. one's memory), to search, to go over, to head towards (of a situation), to go in the direction of, to take (a course), to pursue (a path), to meet (a fate)"
犬夜叉,1603170,638557897385025555,"ぶっ殺す, ぶっころす, 打っ殺す, 打殺す","to beat to death, to kill"
犬夜叉,1427850,638557897627795663,"張り巡らす, はりめぐらす, 張りめぐらす","to stretch around (e.g. a fence, dragnet, etc.), to lay out (e.g. a wiring system, network, etc.), to string up (e.g. an antenna, ship's rigging, etc.)"
犬夜叉,1504680,638557898014192758,"焚き火, たきび, たき火, 焚火","open-air fire (e.g. for garden refuse), bonfire, kokko, rovio, nuotio, 화톳불, 모닥불, 篝火, , open fire (e.g. in a kitchen)"
犬夜叉,1775620,638557898358514900,"落ち武者, おちむしゃ, 落武者","fleeing soldier, warrior fleeing the battlefield, deserter"
犬夜叉,1169350,638557898632047177,"引っかかる, ひっかかる, 引っ掛かる, 引っ掛る","to be caught in, to be stuck in, mennä ansaan, tulla huijatuksi, langeta, , to stop by, to drop in for a short visit, to be delayed, to take time, to get mixed up in (trouble), to get entangled in (a problem), to be involved with, to fall for (a trick), to be deceived, to be cheated, to be on one's mind, to worry one, to be bothered by, to feel uneasy, to be obstructed, to be hindered, to splash"
犬夜叉,2238330,638557898950384925,"運の悪い, うんのわるい",unlucky
犬夜叉,2428880,638557899133382544,"へたり込む, へたりこむ","to sit down hard, to sink down to the floor"
犬夜叉,2787610,638557899399743593,"腰が抜ける, こしがぬける, 腰がぬける","to be unable to stand, to be weak in the knees, to be paralyzed (e.g. with fear) (paralysed), to be dumbfounded"
犬夜叉,1228550,638557900463175715,"弓矢, ゆみや, 弓箭, きゅうし","bow and arrow, jousi ja nuoli, 궁전, 弓箭, , weapon, arms, 궁시"
犬夜叉,1290210,638557901008973758,"根性, こんじょう","willpower, guts, determination, grit, spirit, pokka, kantti, 배짱, 有種, 有种, , character, nature, disposition, personality, luonteenlujuus, selkäranka"
犬夜叉,2819990,638557902114291381,"じゃ無いか, じゃないか","isn't it?, , let's ..., why don't we ..., how about we ..., shouldn't we ..."
犬夜叉,1210590,638557902995451386,"勘, かん","perception, intuition, the sixth sense"
犬夜叉,1583260,638557903088107495,"避ける, さける, 除ける, よける","to avoid (physical contact with), välttää, karttaa, väistää, 피하다, 꺼리다, 避免, 回避, 免除, , to avoid (situation), to ward off, to avert, to put aside, to move out of the way"
犬夜叉,1822390,638557904731141164,"隠れ家, かくれが, かくれ家, 隠れ処, 隠処, かくれや","hiding place, hideout, refuge, piilopaikka, piilo, 안전가옥, 隱匿處, 隐匿处, 巢穴, , retreat, hideaway, 安全屋"
犬夜叉,1259620,638557904932905540,"見事, みごと, 美事","splendid, magnificent, excellent, fine, superb, beautiful, admirable, loistava, 칭찬할 만한, 감탄할 만한, 기특한, 輝煌, 辉煌, , utter (esp. defeat), total, complete, something worth seeing, sight, spectacle, ihailtava, vaikuttava, upea, mahtava, kunniakas, 영광(榮光)스럽다, 令人欽佩, 令人钦佩, 令人讚美, 令人赞美的, 光榮, 光荣, 壯麗, 壮丽, 優秀, 优秀, 宏偉, 宏伟, 美好"
犬夜叉,1490070,638557906278508759,"評判, ひょうばん","reputation, (public) estimation, popularity, maine, 평판, 名譽, 名誉, 聲譽, 声誉, 名聲, 名声, 聲望, 声望, , rumour, rumor, talk (e.g. of the town), fame, notoriety, vastaanotto, 평판(評判), 명성(名聲), 反應, 反应"
犬夜叉,2665010,638557906404539785,"評判になる, ひょうばんになる","to be talked about, to get a name for oneself, to get publicity"
犬夜叉,1653500,638557906842836175,"手下, てした, てか","subordinate, underling, henchman, minion"
犬夜叉,1215640,638557907335424457,"間抜け, まぬけ, マヌケ","stupid, foolish, idiotic, inane, lievästi kehitysvammainen, debiili, 어리석다, 白痴, , fool, idiot, blockhead, half-wit, tyhmä, (see also) Thesaurus:tyhmä, palikka, luupää, tonttu, torvi, 笨, 蠢, 呆, 愚, 愚笨"
犬夜叉,1009920,638557908488391519,のこのこ,"unconcernedly, nonchalantly, shamelessly, brazenly"
犬夜叉,1263510,638557909460871538,"現れる, あらわれる, 現われる, 表れる, 表われる, 顕れる, 顕われる","to appear, to come in sight, to become visible, to come out, to embody, to materialize, to materialise, ilmestyä (paikalle), 나타나다, 露面, , to be expressed (e.g. emotions), to become apparent (e.g. trends, effects), tulla näkyviin, ilmaantua, 出現, 出现"
犬夜叉,1269510,638557909984961431,"後悔, こうかい","regret, repentance, remorse, olla pahoillaan, katua, 후회하다, 後悔, 后悔, 遺憾, 遗憾, , katumus, valittelu, pahoittelu, tunnontuska, tunnonvaiva, 후회(後悔), 회개(悔改), 회오(悔悟), 悔改, 悔恨, 悔悟"
犬夜叉,1568430,638557910174160013,"鬱陶しい, うっとうしい, うっとおしい","gloomy (e.g. mood), depressing, , irritating, troublesome, heavy (weather), cloudy"
犬夜叉,1446420,638557911681751327,"刀, かたな, とう","sword (esp. Japanese single-edged), katana, miekka, 검(劍), 칼, 劍, 剑, 刀, , scalpel, chisel, burin, graver, knife money (knife-shaped commodity money used in ancient China), katana, 가타나, 日本刀, 武士刀"
犬夜叉,1304400,638557911905813781,"斬る, きる","to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off), 운명의 아들"
犬夜叉,2413560,638557912489420390,"紅霞, こうか","crimson mist, crimson-tinted clouds (e.g. at sunset)"
犬夜叉,1578760,638557912613000446,"紅, くれない, べに, こう","deep red, crimson, verenpunainen, 구레나이, , rouge, lipstick"
犬夜叉,1196510,638557912750583044,"霞, かすみ, 翳み, 翳","haze (esp. in spring), mist, sumu, , dimness (of sight), kasumi"
犬夜叉,1597030,638557914636055655,"断つ, たつ, 絶つ, 斷つ","to sever, to cut off, katkaista, kitkeä, 절단하다, 切下, 割下, , to suppress, to eradicate, to exterminate, to abstain (from), to give up, 斷絕, 断绝"
犬夜叉,1748420,638557914751113678,"宝刀, ほうとう",treasured sword
犬夜叉,1384130,638557915108920135,"切り刻む, きりきざむ, 斬り刻む, 斬刻む","to hew, to chop up, to mangle, to mince"
犬夜叉,1538330,638557915372232002,"訳, わけ","conclusion from reasoning, judgement or calculation based on something read or heard, reason, cause, meaning, circumstances, situation"
犬夜叉,1189960,638557916056413121,"加える, くわえる","to add, to add up, to sum up, to append, to annex, lisätä, 덧붙이다, 부연(敷衍)하다, 부연(敷演)하다, 加, , to increase, to gather (e.g. speed), to pick up, to include, to count in, to let join, to inflict (damage), to deal, to give"
犬夜叉,1224210,638557916591880731,"鬼火, おにび","will-o'-the-wisp, ignis fatuus, virvatuli, aarretuli, aarnituli, aarnivalkea, 도깨비불, 鬼火"
犬夜叉,2627230,638557916973479471,"髄, ずい","medulla, marrow, pith"
犬夜叉,1230100,638557917733965187,"窮地, きゅうち","dilemma, predicament, suo, syöverit, kiipeli, 困境"
犬夜叉,1222640,638557918013690321,"気味, きみ, きび","sensation, feeling, -kas, , tendency, propensity, -nen"
犬夜叉,1478060,638557918164134876,"罰, ばつ","punishment, penalty, rangaistus, 형벌, 懲罰, 惩罚, 刑罰, 刑罚, , rankaiseminen, rankaisu, 처벌(處罰), 벌(罰), 형벌(刑罰), 징벌(懲罰), 罰"
犬夜叉,1612740,638557918634091544,"あの世, あのよ, 彼の世","the other world, the next world, the world beyond, world after death"
犬夜叉,1369830,638557920630640318,"刃, やいば","blade, sword, , forged blade, wavy pattern on forged blades, sharpness, unhulled rice"
犬夜叉,1592410,638557921291706748,"食らう, くらう, 喰らう","to eat, to drink, to wolf, to knock back, ahmia, hotkia, ahmaista, , to receive (e.g. a blow), to be on the receiving end (of something undesirable), to undergo (trouble)"
犬夜叉,1568690,638557922335900648,"洒落臭い, しゃらくさい","impertinent, impudent, cheeky"
犬夜叉,1479520,638557923425793949,"半人前, はんにんまえ","half share, , half a man"
犬夜叉,1003400,638557924350397737,きちんと,"properly, accurately, exactly, precisely, regularly, 제대로, , neatly, tidily, orderly"
犬夜叉,1611260,638557924652525389,"撥ねる, はねる, 刎ねる","to hit (e.g. to have a car hit someone), to run into, , to reject, to deny, to refuse, to eliminate, to exclude, to leave out, to flip, to splash, to splatter, to decapitate, to behead, to jump up, to point or curl up (e.g. ends of hair)"
犬夜叉,1595940,638557925829907197,"図々しい, ずうずうしい, 図図しい, ずーずーしい","impudent, shameless, brazen, forward, audacious, cheeky, röyhkeä"
犬夜叉,1200480,638557926640406128,"懐, ふところ","inside the breast of one's clothing (esp. kimono), bosom, (breast) pocket, , space between one's chest and outstretched arms, (one's) reach, heart (e.g. of a mountain), bosom (e.g. of nature), depths, inner part, mind, inner thoughts, money (one is carrying), purse, pocketbook"
犬夜叉,1456940,638557926790845430,"突っ込む, つっこむ, 突っこむ, 突込む, ツッコむ","to thrust (something) into (something), to cram, to stuff, to shove, , to plunge into, to charge into, to rush into, to ram into, to crash into, to delve into (a matter), to go into depth, to get to the heart (of something), to press (someone) about, to point out (e.g. an inconsistency), to question sharply, to grill, to get involved with, to meddle in, to poke one's nose into, to riposte, to retort, to quip"
犬夜叉,1007610,638557927153208922,"ちゃっかり, チャッカリ","shrewdly, smartly, calculatingly, astutely, cunningly"
