List,ID,Time,Word,Translation
副詞,2007850,638640058545023500,"くすくす, クスクス","chuckle, giggle"
副詞,1612190,638640188921006839,"善くも, よくも","how dare ..., how could ..."
副詞,2275320,638640188956033481,"善くもまあ, よくもまあ","just how, how (dare you)"
副詞,2843191,638645337353739249,"たゆんたゆん, タユンタユン",bouncy (esp. of breasts)
副詞,2014150,638646897660090571,"ぺこん, ぺこり, ぺこりん","sound of thin metal or plastic surface caving in and springing back, , action of quickly bowing or lowering one's head, (with a) bob of the head"
副詞,2454600,638646899139996788,へこへこ,"pliantly, pliably, , subserviently, ingratiatingly, servilely"
副詞,1629780,638646899318061224,"ベコベコ, べこべこ","denting, buckling, giving (in), , bowing repeatedly, kowtowing, bowing and scraping, being obsequious, being servile"
副詞,1011540,638646899402746025,"ペコペコ, ぺこぺこ","very hungry, starving, famished, , bowing repeatedly, kowtowing, bowing and scraping, being obsequious, being servile, denting, buckling, giving (in)"
副詞,1601820,638646926374971553,"久々, ひさびさ, 久久","(in a) long time, long time (ago), while (ago), long ago, long while (ago), (in a) long while"
副詞,2107080,638646936856772279,"がん, ガン","with a thump, with a thud, with a bang, , hard (hit, scold, etc.), severely, marking (on a card or tile for the purpose of cheating), card marking, tile marking, alteration"
副詞,2841786,638646937172115584,"バチバチ, ばちばち","crackling (of fire, fireworks, etc.), sparking, sputtering, spitting, , to fight, to argue"
副詞,1006270,638646939703545914,するする,"smoothly, swiftly"
副詞,1011960,638646945078481154,"ポタポタ, ぽたぽた, ボタボタ, ぼたぼた, ぼとぼと, ボトボト, ポトポト, ぽとぽと","dripping, trickling, drop by drop, in drops, , wet and heavy (snow, clay, etc.), (moving) slowly"
副詞,1282000,638647032741827667,"行き成り, いきなり, 行成り, 行き成, 行成, ゆきなり","abruptly, suddenly, all of a sudden, without warning, yhtäkkiä, äkkiä, äkkiarvaamatta, äkisti, 갑자기, 불현듯, 불현듯이, 突然, 忽然, 一下子"
副詞,1349320,638647033510290639,"尚更, なおさら, なお更, 尚さら, 猶更, 猶さら","still more, even more, all the more, , still less, even less"
副詞,1010610,638647035357578835,ひょいと,"suddenly, unexpectedly, , by chance, accidentally, casually, lightly, nimbly, with agility"
副詞,1010500,638647036032429722,"犇犇, ひしひし, 犇々, 緊緊, 緊々, ヒシヒシ","acutely (feel), keenly, severely, , tightly, hard"
副詞,1010740,638647036108508613,びしびし,"stickily, relentlessly"
副詞,1010890,638647036172699204,"ぴちぴち, ピチピチ","bursting with youth and energy (esp. young woman), vivaciously young, spunky, energetic, eloisa, reipas, 活躍, 活跃, , (fish) jumping around energetically (e.g. when caught in a net), bursting (e.g. seams), tight, splattering (e.g. cooking oil)"
副詞,2785290,638647038586153627,ぶわぶわ,spongy
副詞,1113060,638647038653928298,"ふわふわ, フワフワ","lightly (floating, drifting, etc.), buoyantly, pöyheä, pehmeä, pörröinen, 蓬鬆, 蓬松, 毛茸茸, , soft, fluffy, spongy, unsteadily, flightily, fickly, frivolously"
副詞,2431020,638647058199781124,"ゲソゲソ, げそげそ",looking very thin
副詞,1593980,638647063465807693,"散々, さんざん, 散散","thoroughly, completely, utterly, , severely, harshly, terribly, miserably, wretchedly, badly, scattered, disconnected, dispersed, smashed into tiny pieces"
副詞,1164510,638647071519753037,"一体, いったい","(what) the heck, (why) in the world, (who) on earth, ihme, kumma, 도대체, 대체, 究竟, 到底, , one object, one body, unity, one form, one style, one Buddhist image (or carving, etc.), generally, in general"
助数詞,2735690,638532684410018717,"種, くさ","cause, seed, origin, , variety, kind, counter for varieties"
助数詞,2080720,638532688310558230,"両, りょう","both (hands, parents, sides, etc.), bi-, di-, kaksois-, tupla-, 냥, 兩, 两, 二, 雙, 双, , counter for carriages (e.g. in a train), counter for vehicles, ryō, tael, traditional unit of weight (for gold, silver and drugs), 4-5 monme, 15-19 g, pre-Meiji unit of currency, orig. the value of one ryō of gold, traditional measure of fabric, 2 tan, unit of weight under the ritsuryō system, 1/16 kin, 42-43 g, counter for suits of clothing, sets of armor, etc."
助数詞,1244950,638532690671366094,"具, ぐ","tool, means, , ingredients (added to soup, rice, etc.), counter for sets of armor, utensils, furniture, etc."
助数詞,1552890,638532692870919901,"粒, つぶ, りゅう, つび, つぼ","grain, bead, drop, jyvä, jyvänen, 알, 粒, , counter for small round objects including grains, seeds, pills, drops, rae, 顆粒, 颗粒"
助数詞,1366210,638533584069700430,"針, はり, 鉤, 鈎, ち","needle, pin, neula, 바늘, 針, 针, , hook, stinger, thorn, hand (e.g. clock, etc.), pointer, staple (for a stapler), needlework, sewing, malice, counter for stitches, piikki, kiskonaula, osoitin, indikaattori, pistin, ompeluneula, 指針, 指针, 刺, 毒刺"
助数詞,2038290,638542944407571322,"隻, せき","counter for ships (large boats), , counter for half of a pair (e.g. half of a folding screen), counter for fish, birds, arrows, etc."
助数詞,2179300,638546833577279873,"弾, だん","counter for parts, stages, installments, etc. (of a story, series, project, campaign, etc.), , counter for bullets"
助数詞,1356740,638621540131376915,"畳, じょう","tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm), 疊蓆"
動物,1304000,638519876502448048,"蚕, かいこ, 蠶, カイコ","silkworm (Bombyx mori), silkkiäistoukka, silkkitoukka, 누에, 家蠶, 家蚕, 蠶寶寶, 蚕宝宝, 蠶, 蚕"
動物,1582720,638519877017548545,"乳牛, にゅうぎゅう, ちちうし, ちうし, ちうじ","dairy cow, dairy cattle, milk cow, milch cow, lypsykarja, 젖소, 乳牛"
動物,1390090,638519881371656140,"川蝉, かわせみ, 翡翠, 魚狗, ひすい, しょうびん, カワセミ","kingfisher (esp. the common kingfisher, Alcedo atthis), , jade (gem), beautiful lustrous colour similar to that of the kingfisher's feathers"
動物,2011320,638519881806812714,"小動物, しょうどうぶつ",small animal
動物,2064420,638519886753706317,クリオネ,"clione (small floating sea slug of the genus Clione, esp. of species Clione limacina), naked sea butterfly, sea angel, 무각거북고둥과"
動物,1547140,638519888451046673,"養蚕, ようさん","sericulture, silkworm culture, silkworm raising"
動物,1148540,638519888521152631,ワーム,"worm, mato, 벌레, 蠕蟲, 蠕虫"
動物,1026560,638519888577033415,ウォーム,"worm, , warm"
動物,1136000,638519888812391083,モンキー,"monkey, 멍키"
動物,1177390,638519888869382541,"猿, さる, 猨, サル","monkey (esp. the Japanese macaque, Macaca fuscata), ape, non-human primate, apina, 원숭이, 猴子, 猴兒, 猴儿, , sly person, idiot, hick, sliding wooden bolt (for holding a door or window shut), clasp used to control the height of a pot-hook, bathhouse prostitute"
動物,1299610,638520146839736371,"鯖, さば, サバ","mackerel (esp. the chub mackerel, Scomber japonicus), makrilli, 고등어, 鯖魚, 鲭鱼, , server (esp. in an online game)"
動物,2067680,638520148315294717,"ヘラ鹿, へらじか, 箆鹿, 篦鹿, ヘラジカ","moose (Alces alces), elk"
動物,2856853,638520148365983832,ムース,"moose, mousse, 幕斯, 慕斯, 慕絲, 慕丝"
動物,1537480,638520148406242646,"野生動物, やせいどうぶつ","wild animal, villieläin, 야생 동물, 野生生物, , villieläimet, 야생동물, 野獸, 野兽, 野生動物, 野生动物"
動物,1151040,638532583461627965,"愛馬, あいば","favourite horse, favorite horse"
動物,1490620,638532596836904619,"品種, ひんしゅ","type (of goods), sort, rotu, 품종, 品種, , (taxonomical) form, breed, variety, kind, cultivar"
動物,2705850,638532598051831773,"猫缶, ねこかん","canned cat food, tin of cat food"
動物,2821230,638532598833977297,"爪とぎ, つめとぎ, 爪研ぎ, ツメ研ぎ, つめ研ぎ, ツメとぎ","claw sharpening, , scratching post (for cats), claw sharpener"
動物,1348530,638532599295876474,"小鳥, ことり","small bird, little bird, lintunen, 小鳥, 小鸟"
動物,1533980,638532602540893024,"猛禽, もうきん","bird of prey, petolintu, 猛禽"
動物,2140590,638532611626931441,"キャットフード, キャット・フード","cat food, kissanruoka, 고양이 먹이, 猫粮"
動物,2677970,638532611694872057,"猫砂, ねこすな, ねこずな","cat litter, kitty litter, kissanhiekkalaatikko, 猫砂"
動物,2839745,638532611961904451,"成猫, せいびょう, せいねこ","adult cat, fully-grown cat"
動物,1589720,638532615809467462,"飼い主, かいぬし, 飼主","(pet) owner, keeper"
動物,1533960,638532616026765404,"毛並み, けなみ, 毛並","coat (of hair or fur), lie of (dog's) hair, , type, sort, lineage, breeding"
動物,2682080,638532616091438714,"艶やか, つややか, 艷やか","glossy (e.g. hair), sleek, shiny, lustrous, kiiltävä, kiilto-, 光澤, 光泽"
動物,1537690,638532616141436697,"野良猫, のらねこ, ノラ猫, のら猫, 野良ネコ, ノラネコ","stray cat, alley cat, villiintynyt kissa, villikissa, 野貓, 野猫"
動物,1203100,638532620737116274,"貝, かい, 介","shellfish, 조개, 貝類, 贝类, , seashell, shell"
動物,1574640,638532621124054190,"驢馬, ろば, ロバ","donkey, ass, aasi, 당나귀, 나귀, 驢, 驴, 驢子, 驴子"
動物,1444100,638532621167329265,"兎馬, うさぎうま, 驢, ろ",donkey
動物,1197030,638532623199563690,"牙, きば, き, キバ","tusk, fang, kulmahammas, torahammas, 송곳니, 尖牙, , syöksyhammas, 엄니, 長牙, 长牙, 牙, 獠牙"
動物,2826075,638532623241690395,"白象, しろぞう, はくぞう, びゃくぞう",white elephant
動物,2241510,638532629310237564,"蠅取蜘蛛, はえとりぐも, 蝿取蜘蛛, 蠅虎, 蝿虎, ハエトリグモ",jumping spider (any spider of family Salticidae)
動物,1708930,638532630672885546,"足長蜂, あしながばち, 脚長蜂",paper wasp
動物,1575440,638532674887732231,"べっ甲, べっこう, 鼈甲","tortoiseshell (of the hawksbill turtle), bekko, , tortoiseshell (esp. of the Chinese soft-shelled turtle)"
動物,1329440,638532691342776133,"首輪, くびわ, 頸輪, 頸環, 頚輪","(animal) collar, panta, kaulapanta, 개목걸이, 脖套, , necklace, choker, koiran kaulapanta, 項鍊, 项链, 項圈"
動物,1328810,638532693598092318,"種, しゅ","kind, variety, laji, 종류(種類), 종(種), 種, 种, , (biological) species, (logical) species"
動物,1557830,638532693822135022,"霊長類, れいちょうるい",primates
動物,1571930,638535554360456340,"蛞蝓, なめくじ, ナメクジ","slug, etana, 민달팽이, 활유(蛞蝓), 鼻涕蟲, 鼻涕虫, 蛞蝓, 蜒蚰, 水蜒蚰"
動物,1135980,638535570546694191,モルモット,"guinea pig (Cavia porcellus), marsu, 기니피그, 豚鼠, 天竺鼠, , subject of an experiment, (human) guinea pig"
動物,1572040,638536887761347834,"蜥蜴, とかげ, 石龍子, 石竜子, 蝘蜓, トカゲ","lizard, lisko, 도마뱀, 蜥蜴, , skink lizard (Scincidae spp.), skinkki, kaivajalisko, 스킨크, 石龍子, 石龙子"
動物,1206120,638536895403135265,"角, つの","horn, antler, sarvi, 뿔, 鹿角, , antenna, feeler, tentacle (e.g. of a snail), horn-like projection (e.g. peaks of whipped cream), 犄角"
動物,1639070,638542945304833254,"海獣, かいじゅう","marine mammal, merinisäkäs, 해양 포유류, 海洋哺乳動物"
動物,1277820,638546882165328475,"孔雀, くじゃく, くざく, クジャク","peafowl (incl. the male peacock, female peahen, and young peachick), riikinkukko, 공작(孔雀), 孔雀"
動物,2156990,638549880217183025,"オコジョ, おこじょ","stoat (Mustela erminea), ermine, short-tailed weasel, kärppä, 북방족제비, 白鼬"
動物,1267610,638551155839058795,"虎, とら, トラ","tiger (Panthera tigris), tiikeri, 호랑이, 범, 老虎, , drunkard, drunk, sot"
動物,1267340,638551850470110686,"狐, きつね, けつね, きつ, キツネ","fox (esp. the red fox, Vulpes vulpes), kettu, 키츠네, 狐狸, , fox (i.e. a sly person), soba or udon topped with deep-fried tofu, light brown, golden brown, kitsune, 여우"
動物,1488310,638551858864859493,"百足, むかで, 蜈蚣, ひゃくそく, ムカデ","centipede, juoksujalkainen, 지네, 蜈蚣"
動物,1171680,638552576931020767,"羽, はね, 羽根, は","feather, plume, down, sulka, höyhen, 깃, 깃털, 羽毛, 羽, , wing, blade (of a fan, propeller, etc.), shuttlecock (in badminton), shuttlecock (in hanetsuki), arrow feathers, siipi, 날개, 翅膀, 膀子"
動物,1572180,638555867731554989,"蟇, ひきがえる, 蟇蛙, 蟾蜍, 蝦蟇, 蟾, 蝦蟆, 蟆, ひき, がまがえる, がま, かま, ヒキガエル, ガマガエル","toad (esp. the Japanese toad, Bufo japonicus)"
動物,2137460,638555868369897961,"大樺斑, おおかばまだら, オオカバマダラ",monarch butterfly (Danaus plexippus)
動物,1755650,638661739770769474,"山鳩, やまばと","mountain-dwelling turtledove (often oriental turtle dove), turturikyyhky, 斑鳩, 斑鸠, 歐斑鳩, 欧斑鸠"
動物,2847628,638661739920111066,"雛, ひな, ヒナ","young bird, chick, fledgling, linnunpoika, linnunpoikanen, untuvikko, 새끼새, 雛鳥, 雏鸟, 小雛兒, 小雏儿, , hina doll, doll displayed during the Girls' Festival"
動物,1688600,638665009322172130,"兜蟹, かぶとがに, 甲蟹, 鱟魚, 鱟, カブトガニ",horseshoe crab
動詞,1433070,638519876859116527,"通過, つうか","passing through (a tunnel, station, town, etc.), passing by (e.g. of a typhoon), transit, hyväksyminen, 통과(通過), 通過, 通过, , passage (of a bill, e.g. through parliament), carriage, passing (an examination, inspection, etc.), clearing, getting through (a preliminary round), qualification, kauttakulku, läpikulku, ylikulku, kulkea, läpäistä, mennä läpi, hyväksyttää, 지나가다, 凌, 過, 过"
動詞,1465100,638519876953653505,"乳搾り, ちちしぼり, 乳しぼり, 乳窄","milking, lypsy, 擠奶, , milker, milkmaid"
動詞,2396130,638519880579541383,"目に入ってくる, めにはいってくる, 目に入って来る",to come into view
動詞,2172760,638519880620273097,"行ってくる, いってくる, 行って来る, いって来る","I'm off, see you later, , to go (and then come back)"
動詞,2070940,638519880670146261,"お任せ, おまかせ, 御任せ","leaving (a decision, job, etc.) to someone else, entrusting, 오마카세, 廚師發辦, , leaving the choice of a meal to the chef, omakase"
動詞,1158210,638519880730211165,"移る, うつる, 遷る","to move (house), to transfer (department), muuttaa, 이사하다, 옮기다, 搬家, 移動, 移动, , to change the target of interest or concern, to elapse (passage of time), to be permeated by a colour or scent, to be infected, to be contagious, to spread (as in fire)"
動詞,1372620,638519881527962893,"遂げる, とげる","to accomplish, to achieve, to carry out, , to arrive at (a certain outcome), to come to, to end with"
動詞,1208520,638519881760115138,"渇く, かわく","to be thirsty, to feel thirsty, , to thirst for, to crave"
動詞,1005730,638519882337968813,"小便を垂れる, しょんべんをたれる","to pee, to piss"
動詞,1172830,638519883126618506,"運転, うんてん","operation (of a machine), running, working, ajaa, 운전하다, 드라이브하다, 몰다, 開車, 开车, 駕駛, 驾驶, 駛, 驶, , driving (a vehicle), use (of capital, funds, etc.), management, investment, ratissa, ajaminen, 운전, 方向盤後面, 方向盘后面"
動詞,1510950,638519883183271115,"変換, へんかん","change, conversion, transformation, muuntaa, muuttaa, vaihtaa, kääntää, 변형시키다, 변형하다, 變換, 变换, 變形, 变形, , muuttaa täysin, muutos, muutostila, 변형, 변환, 轉型, 转型, 轉變, 转变"
動詞,2154730,638519883250631547,"忍びない, しのびない","cannot bring oneself (to do), unable to bear (e.g. seeing)"
動詞,1467430,638519883311800886,"忍び込む, しのびこむ, 忍びこむ, 忍込む","to creep in, to steal in, to sneak in"
動詞,1467450,638519883352498995,"忍ぶ, しのぶ","to conceal oneself, to hide, , to endure, to bear, to stand, to put up with"
動詞,1564380,638519883419114701,"凭れる, もたれる, 靠れる","to lean against, to lean on, to recline on, 기대다, , to lie heavy (on the stomach), to be uneasily digested"
動詞,2509740,638519884089037056,"婚活, こんかつ, 婚カツ, こんカツ","searching for a marriage partner, marriage hunting, activities leading to marriage (e.g. dating, courtship)"
動詞,1490180,638519884412413093,"病みつき, やみつき, 病み付き","being addicted to, being wholly absorbed by, , falling ill, becoming sick"
動詞,1299640,638519884546191775,"錆びる, さびる","to rust, to become rusty, ruostua, 生鏽, 生銹, 生锈"
動詞,1231700,638519884716945913,"去来, きょらい","coming and going, recurring (esp. thoughts)"
動詞,1489610,638519885149617338,"表示, ひょうじ, 標示","indication, expression, showing, manifestation, demonstration, osoittaa, näyttää, ilmaista, 가리키다, 表明, 表示, 指示, 預示, 预示, , display, displaying, representation, (copyright) attribution"
動詞,1254260,638519885215035361,"決済, けっさい","settlement, payment of account"
動詞,1512200,638519885273153682,"返金, へんきん","refund, repayment, reimbursement, hyvitys, takaisinmaksu, palautus, maksupalautus, 환불금, 환불, 退款"
動詞,1586270,638519886864176854,"開く, あく, 空く, 明く","to open (e.g. doors), , to open (e.g. business, etc.), to be empty, to be vacant, to be available, to be free, to be open (e.g. neckline, etc.), to have been opened (of one's eyes, mouth, etc.), to come to an end, to open (one's eyes, mouth, etc.), to have a hole, to form a gap, to have an interval (between events)"
動詞,1474390,638520147074454885,"剥げる, はげる, 剝げる","to peel off, to come off, to flake off, to be worn off, kaljuuntua, , to fade, to discolor, to discolour"
動詞,1455420,638520147127794409,"禿げる, はげる, ハゲる","to lose hair, to become bald, , to become bare (e.g. a mountain becomes bare of trees)"
動詞,2847552,638520147170852746,ナメる,"to look down on (someone), to make fun of, to put down, to treat with contempt, to underestimate"
動詞,1571320,638520147218401160,"舐める, なめる, 嘗める, 甞める","to lick, to lap, to suck, nuolla, 핥다, 舔, 舐, , to taste, to experience (esp. a hardship), to look down on (someone), to make fun of, to put down, to treat with contempt, to underestimate, to lick (at; of flames), to burn, aliarvioida, suhtautua kevyesti, 低估, 輕視, 轻视, 無視, 无视"
動詞,1589160,638520147275066854,"押し出す, おしだす, 押出す","to crowd out, to push out, to squeeze out, , to start together, to set out en masse, to highlight, to draw attention to"
動詞,1332320,638520147445723681,"修復, しゅうふく, 修覆, しゅふく","restoration, repair, mending, korjaus, korjaaminen"
動詞,1508550,638520147589693003,"閉じる, とじる","to close (e.g. book, eyes, meeting, etc.), to shut, sulkea, kuroa, ummistaa, panna umpeen, laittaa umpeen, laittaa kiinni, panna kiinni, 닫다, 덮다, 關, 关, 閉, 闭, 關閉, 关闭, , lopettaa, päättää"
動詞,2151390,638520147669711846,"ドジる, どじる","to fail, to mess up, to bungle, to screw the pooch"
動詞,2037060,638520148747238428,"乗す, のす, 載す","to place on (something), to take on board, to give a ride to"
動詞,1846900,638520148786087758,"かち合う, かちあう, 搗ち合う","to clash, to collide, to conflict, to coincide, , to meet (by chance), to come across, to run into"
動詞,1560700,638520149027300019,"弄る, いじる, まさぐる","to finger, to touch, to play with, to fiddle with, to toy with, sormeilla, peukaloida, kajota, 竄改, 窜改, 篡改, 亂動, 乱动, 干涉, , to make changes to, to tinker with, to tamper with, to dabble in, to do as a hobby, to play around with, to tease, to make fun of, to grope, to feel around (in one's pocket, bag, etc.)"
動詞,1602880,638520149686428288,"増やす, ふやす, 殖やす","to increase, to add to, to augment, kasvattaa, lisätä, suurentaa, laajentaa, 증가시키다, 增加, 增長, 增长, 增大"
動詞,1501610,638520150393661242,"払い戻す, はらいもどす, 払戻す","to repay, to pay back, to refund, to reimburse, hyvittää, palauttaa, maksaa takaisin, 환불하다, 退款, 退錢, 退钱, 償還, 偿还, , 갚다, 賠, 赔, 報償, 报偿, 償, 偿"
動詞,1310300,638520150436725047,"支払う, しはらう","to pay, 지불하다, 내다, 계산하다, 付, 支付, 給錢, 给钱, 納, 纳"
動詞,1372670,638520150535591991,"酔っ払う, よっぱらう, 酔っぱらう, 酔払う","to get drunk, juopua, humaltua, tulla juovuksiin, tulla humalaan, 취하다, 喝醉, , humalainen, juopunut"
動詞,1222350,638520150616392207,"気触れる, かぶれる","to develop a rash or inflammation (e.g. in response to a skin irritant), to react to (something), , to be strongly influenced (usu. negative or critical nuance)"
動詞,2100850,638520150714764341,"挿れる, いれる",to insert (usu. as part of sexual intercourse)
動詞,2035700,638520150801549903,"淹れる, いれる","to make (tea, coffee, etc.), to brew a beverage (with hot water)"
動詞,1849640,638520150978783961,"出し切る, だしきる, 出しきる","to use up (all one's strength, ideas, etc.), to exert oneself, to do one's best"
動詞,1567910,638520440725853309,"暈す, ぼかす, 暈かす","to blur, to shade off, to gradate, , to obscure, to make ambiguous"
動詞,1440930,638520440840563724,"纏める, まとめる","to collect, to put (it all) together, to integrate, to consolidate, to unify, 정리, , to summarize, to aggregate, to bring to a conclusion, to finalize, to settle, to put in order, to establish, to decide"
動詞,1173860,638520440982350904,"栄える, さかえる","to prosper, to flourish, voida hyvin, (to grow gain fortune:) vaurastua, menestyä, 亨祚, 興旺, 兴旺, 繁榮, 繁荣, 昌盛"
動詞,1238680,638520443428494211,"驚く, おどろく, 愕く, 駭く","to be surprised, to be astonished, 놀라다"
動詞,1640370,638520444727800902,"首になる, くびになる, 首に成る, クビになる","to be sacked, to be fired, to be dismissed, , to be beheaded"
動詞,1416120,638520729283212685,"叩き切る, たたききる, 叩き斬る, たたき切る, たたき斬る, 叩ききる","to hack, to chop (firewood, meat, etc.), to chop off (e.g. a head)"
動詞,1285890,638520729324933539,"刻む, きざむ","to mince, to cut fine, to chop up, to hash, to shred, kaivertaa, 雕刻, 鐫刻, 镌刻, , to carve, to engrave, to chisel, to notch, to tick away (time), to beat out (e.g. rhythm), to record the passing moments, to etch (into one's mind), to remember distinctly, to have tattooed, to torment"
動詞,1516780,638521570131459351,"放置, ほうち","leaving as is, leaving alone, leaving to chance, neglecting, abandoning, jättää heitteille, hylätä, 방치(放置)하다, 기치(棄置)하다, 遺棄, 遗弃, , 떠나다, 나가다, 방치하다, 留"
動詞,1441540,638521571009327381,"点検, てんけん","inspection, examination, checking, tarkistaa, 확인하다, 檢查, 检查"
動詞,1004010,638521571434146066,"ぐいぐい, グイグイ","without hesitation, with great optimism, vigorously, with great vigor, positively, , (pushing or pulling) strongly, (drinking) heavily"
動詞,1005720,638521572531722785,"小便をする, しょうべんをする, しょんべんをする","to urinate, to pee, to piss, kusta, 오줌싸다"
動詞,2518070,638521572623363371,しっこ,"wee-wee, pee-pee, number one"
動詞,1580280,638521572664064242,"小便, しょうべん, しょんべん","urine, piss, pee, urination, virtsata, suhuttaa, suhauttaa, 오줌, 소변(小便), 尿, 排尿, 撒尿, 小便, , breaking a contract, heittää vesi"
動詞,1429120,638521573797804625,"調査, ちょうさ","investigation, examination, inquiry, enquiry, survey, selvittää, 조사하다, 調査, , selvitys, katselmus, katsaus, tutkia, tarkistus, tarkastus, tarkastelu, kysely, tiedustelu, tutkimus, katsoa, tsekata, tsekkailla, 조사, 검사, 확인, 점검, 대조, 질문, 문의, 탐구, 설문, 查勘, 調查, 调查, 檢查, 检查, 校驗, 校验, 查詢, 查询, 質問, 质问, 研究, 社会统计调查"
動詞,1513320,638521574859732315,"保管, ほかん","charge, custody, safekeeping, deposit, storage, huosta, hallussapito, 보관, 保管, 保護, 保护, , varastointi, säilytys, 存儲, 存储"
動詞,1444780,638521575295821669,"登山, とざん","mountain climbing, ascending a mountain, ascent, vuorikiipeily, 등산(登山), 등반(登攀), 登山, 登高, 爬山, , 등산, 登山运动"
動詞,1391650,638521576202240463,"旋回, せんかい, 旋廻","revolution, rotation, turning, circling, swiveling, , turning (an aircraft or ship)"
動詞,2833775,638521598820656923,"重ね合う, かさねあう","to put something on top of another thing, to superimpose"
動詞,1226480,638521599410358843,"詰まる, つまる","to be packed (with), to be full (space, schedule, etc.), , to be blocked (road, pipe, nose, etc.), to be clogged, to be plugged up, to shorten (width, interval, etc.), to shrink (shirt, word form, etc.), to narrow, to be at a loss, to be hard pressed, to end up, to be settled, to become a geminate consonant, to hit the ball near the handle of the bat"
動詞,1371210,638521599594429782,"推定, すいてい","presumption, assumption, arvio, 거장(假定)하다, 估計, 估计, , estimation, oletettu, otaksua, oletettavasti, presumtio, 推定, 假定, 假設, 假设, 推測, 推测, 演繹, 演绎, 推論, 推论, 大概, 想必"
動詞,1264220,638532576467726118,"言い表す, いいあらわす, 言い表わす, 言い現す, 言表す","to express (in words), , to confess"
動詞,2502410,638532576513214335,"言い表せる, いいあらわせる","to be able to be expressed in words, to be sayable"
動詞,2252330,638532576652896786,"溢れ出す, あふれだす, 溢れだす, あふれ出す","to begin to overflow, to start overflowing, to pour out"
動詞,1224020,638532577640237532,"輝く, かがやく, 耀く, 赫く","to shine, to sparkle, to twinkle, to glitter, to glisten, loistaa, paistaa, hohtaa, helottaa, 비추다, 비치다, 빛나다, 發亮, 发亮, 照, 發光, 发光, 輝, 辉, , to light up (with happiness, hope, etc.), to beam, to gleam, to glow, kiiltää, säihkyä, välkehtiä, kimmeltää, kimaltaa, kimallella, 반짝이다, 閃耀, 闪耀, 輝耀, 辉耀, 閃光, 闪光"
動詞,1319820,638532577723946939,"失格, しっかく","disqualification, elimination, incapacity, epäpätevä, , being unfit for one's role, being a failure"
動詞,1627970,638532577768538868,"色褪せる, いろあせる, 色あせる","to fade (of a colour), to grow dull in color (colour), , to lose vividness, to lose freshness, to grow stale, to pale"
動詞,1497350,638532577807805660,"浮かび上がる, うかびあがる, 浮かびあがる, 浮び上がる, 浮びあがる, 浮かび上る, 浮び上る, うかび上がる","to rise to the surface, , to come to the front, to emerge (e.g. from obscurity), to stand out (e.g. against a dark background)"
動詞,1276570,638532577880686287,"口走る, くちばしる","to blurt out, to let slip, to say inadvertently, to come out with (e.g. nonsense), höläyttää, möläyttää, töksäyttää, täräyttää, 내뱉다, 脫口而出, 脱口而出, 走嘴"
動詞,1206050,638532578094681616,"覚える, おぼえる, 憶える","to memorize, to memorise, to commit to memory, to learn by heart, to bear in mind, to remember, muistaa, 기억하다, 記住, 记住, , to pick up, to acquire, to feel, to think, to regard, painaa muistiin, ulkoa, 암기하다, 외우다, 記得, 记得, 記憶, 记忆, 回憶, 回忆"
動詞,1582140,638532578552449997,"灯す, ともす, 点す, 燈す, とぼす","to light (a candle, lamp, etc.), to turn on (a light)"
動詞,2061540,638532578976394736,ぶっちゃける,"to speak frankly, to put things bluntly"
動詞,1352320,638532579998251365,"上げる, あげる, 挙げる, 揚げる","to raise, to elevate, nostaa, 올리다, 与, , to do up (one's hair), to fly (a kite, etc.), to launch (fireworks, etc.), to surface (a submarine, etc.), to land (a boat), to deep-fry, to show someone (into a room), to give, to send someone (away), to enrol (one's child in school), to enroll, to increase (price, quality, status, etc.), to develop (talent, skill), to improve, to make (a loud sound), to raise (one's voice), to earn (something desirable), to praise, to give (an example, etc.), to cite, to summon up (all of one's energy, etc.), to arrest, to nominate, to summon (for geishas, etc.), to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.), to bear (a child), to conduct (a ceremony, esp. a wedding), (of the tide) to come in, to vomit, to do for (the sake of someone else), to complete ..., to humbly do ..."
動詞,1497430,638532580331816051,"浮かぶ, うかぶ, 浮ぶ, 泛ぶ, 泛かぶ","to float, to be suspended, pysyä pinnalla, 浮, , to rise to the surface, to appear, to emerge, to show up, to loom (up), to come to mind, to have inspiration, ehdottaa, heittää, kellua"
動詞,2513260,638532580848128751,"湧き立つ, わきたつ, 涌き立つ",to appear suddenly
動詞,1501700,638532580932047209,"沸き立つ, わきたつ","to boil strongly, , to be excited"
動詞,2403070,638532581832807455,"声を張り上げる, こえをはりあげる","to raise one's voice, to shout"
動詞,1643610,638532582040465053,"臆する, おくする","to be hesitant, to feel timid"
動詞,1343940,638532582321611210,"書き留める, かきとめる, 書きとめる, 書留める, 書き止める, かきとどめる","to write down, to make a note of, to put on record, to chronicle, kirjoittaa ylös, kirjoittaa muistiin, merkitä muistiin, 적다, 적어 두다, 적어 놓다, 寫下來, 写下来, 寫下, 写下"
動詞,1410610,638532582894214621,"待遇, たいぐう","treatment, reception, service, 대접, , working conditions, salary, pay, remuneration"
動詞,1418090,638532583145641431,"嘆く, なげく, 歎く","to lament, to grieve, to regret, huokaista, huoata, 한숨짓다, 한숨을 쉬다, 嘆氣, 叹气, 嘆息, , to deplore"
